Angry,https://www.youtube.com/watch?v=tkql_yvuSK0&list=PLvx1Z92uzO9PhwqcXbMml-14j-ALCkXVY&index=1,https://www.youtube.com/watch?v=__y3PJnIcyc&list=PLvx1Z92uzO9PhwqcXbMml-14j-ALCkXVY&index=2,https://www.youtube.com/watch?v=LwUJR22bGGI&list=PLvx1Z92uzO9PhwqcXbMml-14j-ALCkXVY&index=3,https://www.youtube.com/watch?v=wF2v_w3p6nI&list=PLvx1Z92uzO9PhwqcXbMml-14j-ALCkXVY&index=4,https://www.youtube.com/watch?v=GOuxXTPdnOM&list=PLvx1Z92uzO9PhwqcXbMml-14j-ALCkXVY&index=5
Fear,https://www.youtube.com/watch?v=MKiu-cko0QI&list=PLpXLLbmcjZsQ9kqC5NZizXt9EcyicvOyt,https://www.youtube.com/watch?v=H_-4gcev0KE&list=PLpXLLbmcjZsQ9kqC5NZizXt9EcyicvOyt&index=1,https://www.youtube.com/watch?v=wCqudE0YyZY&list=PLpXLLbmcjZsQ9kqC5NZizXt9EcyicvOyt&index=3,https://www.youtube.com/watch?v=MwGkIjL1I50&list=PLpXLLbmcjZsQ9kqC5NZizXt9EcyicvOyt&index=4,https://www.youtube.com/watch?v=uJaT10y6V20&list=PLpXLLbmcjZsQ9kqC5NZizXt9EcyicvOyt&index=5
Happy,https://www.youtube.com/watch?v=ch7qMIEO0Os,https://www.youtube.com/watch?v=9sc3vWRYlxc,https://www.youtube.com/watch?v=dO9AWeGTJ4M,https://www.youtube.com/watch?v=UwWpvPO-NzU,https://www.youtube.com/watch?v=wjThRDV3XuI
Neutral,https://www.youtube.com/watch?v=1TnhqAhq9Ec&list=PLB5A9XcmZvIvcc_Naa-3QS3v07DqqmU55,https://www.youtube.com/watch?v=mCyC1LoFzTU&list=PLB5A9XcmZvIvcc_Naa-3QS3v07DqqmU55&index=3,https://www.youtube.com/watch?v=97o5LirQZMM&list=PLB5A9XcmZvIvcc_Naa-3QS3v07DqqmU55&index=5,https://www.youtube.com/watch?v=fwfYDoKUy_s&list=PLB5A9XcmZvIvcc_Naa-3QS3v07DqqmU55&index=10,https://www.youtube.com/watch?v=J2GBw_DI6_k&list=PLB5A9XcmZvIvcc_Naa-3QS3v07DqqmU55&index=9
Sad,https://www.youtube.com/watch?v=x7qwz_1TjLk,https://www.youtube.com/watch?v=Iy5heunWyM8&t=1272s,https://www.youtube.com/watch?v=sGGXV9KDH3M&list=PL2LyGgu7GSDb2qeFMVHb-KrSvgQPYkxuF,https://www.youtube.com/watch?v=4AYAcFcFu84&list=PL2LyGgu7GSDb2qeFMVHb-KrSvgQPYkxuF&index=2,https://www.youtube.com/watch?v=yXQV6zFDRmg&list=PL2LyGgu7GSDb2qeFMVHb-KrSvgQPYkxuF&index=3
Surprise,https://www.youtube.com/watch?v=IjbxEc9W2Ww&list=PLjity7Lwv-zpZ8JV6kS75KEGj2lL2f1Vc,https://www.youtube.com/watch?v=NU4PVB5f_Uk&list=PLjity7Lwv-zpZ8JV6kS75KEGj2lL2f1Vc&index=2,https://www.youtube.com/watch?v=C0d3hzEnljY&list=PLjity7Lwv-zpZ8JV6kS75KEGj2lL2f1Vc&index=3,https://www.youtube.com/watch?v=EhhiY11Z9-U&list=PLjity7Lwv-zpZ8JV6kS75KEGj2lL2f1Vc&index=4,https://www.youtube.com/watch?v=7mWd8fOG7qI&list=PLjity7Lwv-zpZ8JV6kS75KEGj2lL2f1Vc&index=5
